frameCount bodySize centerOfMassHeightAdjusted dispersion leftPollock rightPollock leftRondDuBras rightRondDuBras momentumFluid momentumHarsh momentumTotal handRadiusLeft handRadiusRight joint0PositionX joint0PositionY joint0PositionZ joint0OrientationW joint0OrientationX joint0OrientationY joint0OrientationZ joint1PositionX joint1PositionY joint1PositionZ joint1OrientationW joint1OrientationX joint1OrientationY joint1OrientationZ joint2PositionX joint2PositionY joint2PositionZ joint2OrientationW joint2OrientationX joint2OrientationY joint2OrientationZ joint3PositionX joint3PositionY joint3PositionZ joint3OrientationW joint3OrientationX joint3OrientationY joint3OrientationZ joint4PositionX joint4PositionY joint4PositionZ joint4OrientationW joint4OrientationX joint4OrientationY joint4OrientationZ joint5PositionX joint5PositionY joint5PositionZ joint5OrientationW joint5OrientationX joint5OrientationY joint5OrientationZ joint6PositionX joint6PositionY joint6PositionZ joint6OrientationW joint6OrientationX joint6OrientationY joint6OrientationZ joint7PositionX joint7PositionY joint7PositionZ joint7OrientationW joint7OrientationX joint7OrientationY joint7OrientationZ joint8PositionX joint8PositionY joint8PositionZ joint8OrientationW joint8OrientationX joint8OrientationY joint8OrientationZ joint9PositionX joint9PositionY joint9PositionZ joint9OrientationW joint9OrientationX joint9OrientationY joint9OrientationZ joint10PositionX joint10PositionY joint10PositionZ joint10OrientationW joint10OrientationX joint10OrientationY joint10OrientationZ joint11PositionX joint11PositionY joint11PositionZ joint11OrientationW joint11OrientationX joint11OrientationY joint11OrientationZ joint12PositionX joint12PositionY joint12PositionZ joint12OrientationW joint12OrientationX joint12OrientationY joint12OrientationZ joint13PositionX joint13PositionY joint13PositionZ joint13OrientationW joint13OrientationX joint13OrientationY joint13OrientationZ joint14PositionX joint14PositionY joint14PositionZ joint14OrientationW joint14OrientationX joint14OrientationY joint14OrientationZ joint15PositionX joint15PositionY joint15PositionZ joint15OrientationW joint15OrientationX joint15OrientationY joint15OrientationZ joint16PositionX joint16PositionY joint16PositionZ joint16OrientationW joint16OrientationX joint16OrientationY joint16OrientationZ joint17PositionX joint17PositionY joint17PositionZ joint17OrientationW joint17OrientationX joint17OrientationY joint17OrientationZ joint18PositionX joint18PositionY joint18PositionZ joint18OrientationW joint18OrientationX joint18OrientationY joint18OrientationZ joint19PositionX joint19PositionY joint19PositionZ joint19OrientationW joint19OrientationX joint19OrientationY joint19OrientationZ joint20PositionX joint20PositionY joint20PositionZ joint20OrientationW joint20OrientationX joint20OrientationY joint20OrientationZ joint21PositionX joint21PositionY joint21PositionZ joint21OrientationW joint21OrientationX joint21OrientationY joint21OrientationZ joint22PositionX joint22PositionY joint22PositionZ joint22OrientationW joint22OrientationX joint22OrientationY joint22OrientationZ joint23PositionX joint23PositionY joint23PositionZ joint23OrientationW joint23OrientationX joint23OrientationY joint23OrientationZ joint24PositionX joint24PositionY joint24PositionZ joint24OrientationW joint24OrientationX joint24OrientationY joint24OrientationZ 
138 0.1812388 0.06261763 2.3749352 0 0 0 0 0.5459963 0.45400363 99.68216 0.48449242 0.5181353 -0.058952093 -0.09872166 3.6877997 -0.016850475 -0.26435912 0.9155593 -0.30262473 -0.19575623 0.09125462 3.532585 -0.066221684 -0.2456878 0.9135041 -0.3174309 -0.3249357 0.26701942 3.3760276 -0.0970648 -0.21753395 0.89991486 -0.3652531 -0.35411 0.37784645 3.3297195 0.0 0.0 0.0 0.0 -0.40222162 0.16554478 3.4979815 0.36498013 0.83349246 -0.39748776 0.118651435 -0.42289805 0.16625935 3.2615097 0.55394757 -0.587922 -0.16164371 0.5668871 -0.38408327 0.3065207 3.0878687 0.03750509 0.0805047 0.6894833 -0.718836 -0.36966896 0.2961169 3.0794291 0.10173942 -0.26357242 -0.6004646 0.7480782 -0.17983335 0.28468323 3.3673224 0.16196996 0.42789495 0.83870965 -0.2953601 -0.3936899 0.31776124 3.2283158 -0.75782835 0.4968472 -0.14270142 -0.39808974 -0.6309942 0.25600985 3.229756 0.24899279 -0.75184155 0.60997564 0.025823012 -0.6390512 0.25522357 3.2966607 0.6936825 -0.17169155 0.64948416 0.25980204 -0.12275225 -0.11850156 3.6542192 0.0010745032 0.8032705 -0.51770836 0.29450518 -0.2533868 -0.44029486 3.503686 -0.26354888 0.44612774 0.12351458 -0.8463191 -0.45186326 -0.74879944 3.4588418 0.17955168 -0.8400116 0.23619977 0.45425934 -0.38167286 -0.7299488 3.3611734 0.0 0.0 0.0 0.0 -0.008447439 -0.052516207 3.6257792 -0.073465735 -0.3957811 -0.8315996 0.3826257 -0.22080182 -0.3198654 3.4842722 -0.026033686 0.81171167 -0.3585881 0.46028346 -0.11417531 -0.5410168 3.742139 0.21502061 0.69518113 0.39338356 0.5619065 -0.12952438 -0.6453215 3.694941 0.0 0.0 0.0 0.0 -0.2964029 0.22372417 3.4140244 -0.105242 -0.22751206 0.90652025 -0.3396779 -0.51985013 0.22700688 3.018507 0.0 0.0 0.0 0.0 -0.58051896 0.24377419 2.988624 0.0 0.0 0.0 0.0 -0.71041894 0.24179004 3.1894863 0.0 0.0 0.0 0.0 -0.7016747 0.2581695 3.1434326 0.0 0.0 0.0 0.0 
139 0.18148004 0.072655216 2.4532535 0 22 0 0 0.5536731 0.44632685 98.7864 0.48449242 0.5181353 -0.058965534 -0.08953909 3.690865 -0.03788677 -0.26025417 0.91322863 -0.31120068 -0.20349444 0.10560774 3.5300596 -0.079666615 -0.24328831 0.91077054 -0.32397708 -0.33476093 0.27792707 3.3694115 -0.10130739 -0.21084134 0.8986493 -0.37109393 -0.3742265 0.3837772 3.3198802 0.0 0.0 0.0 0.0 -0.4082183 0.17001241 3.495838 0.36475372 0.833523 -0.39718494 0.120127544 -0.44973007 0.17707077 3.2660215 0.60903907 -0.56982625 -0.06618698 0.54771227 -0.49879944 0.3019948 3.0772686 0.26871037 -0.25776944 0.61549914 -0.6946297 -0.43697822 0.2877832 3.0587208 0.13788503 -0.042831823 -0.6444366 0.7509025 -0.1820527 0.2835183 3.3676975 0.17696851 0.48689902 0.8003053 -0.3018659 -0.37992924 0.3078235 3.1970267 -0.7208005 0.551908 -0.14543548 -0.39330983 -0.63175005 0.26257867 3.0819924 0.12988275 -0.54945457 0.73544043 -0.37464327 -0.7025361 0.24942988 3.173912 0.57098746 -0.35452724 0.73284584 0.10592854 -0.11905467 -0.111627735 3.666092 0.017743304 0.79413825 -0.5343103 0.28903687 -0.26179504 -0.43998092 3.4856975 -0.25418916 0.44276083 0.13104391 -0.84981066 -0.44140607 -0.7424292 3.4582014 0.14316231 -0.87311834 0.23538029 0.40220016 -0.37465027 -0.7447264 3.3559494 0.0 0.0 0.0 0.0 -0.008044335 -0.051611487 3.6337762 -0.069604106 -0.40377796 -0.8219877 0.395544 -0.22245237 -0.32246262 3.484104 -0.021886213 0.80447435 -0.35729966 0.47400314 -0.117227644 -0.53727126 3.7478745 0.2283083 0.7012252 0.3914628 0.55037767 -0.12984432 -0.63621736 3.6979468 0.0 0.0 0.0 0.0 -0.30513644 0.23845616 3.409937 -0.112679064 -0.22409329 0.9039999 -0.34622198 -0.53353816 0.22225438 3.0103846 0.0 0.0 0.0 0.0 -0.6069628 0.2383193 3.00092 0.0 0.0 0.0 0.0 -0.7637512 0.23065083 3.153818 0.0 0.0 0.0 0.0 -0.69533473 0.2682989 3.0194252 0.0 0.0 0.0 0.0 
140 0.18171957 0.08492293 2.5376837 0 0 0 0 0.5362475 0.46375248 96.651344 0.48449242 0.5181353 -0.08957538 -0.08767285 3.6685102 -0.02900516 -0.23476054 0.9216734 -0.307513 -0.2130497 0.11191219 3.519003 -0.07528249 -0.22918805 0.9155051 -0.32195622 -0.33243573 0.29419488 3.3502975 -0.09118505 -0.19013116 0.9050923 -0.36924717 -0.40054247 0.3956083 3.3133457 0.0 0.0 0.0 0.0 -0.41433617 0.18217768 3.4814522 0.3649337 0.8334978 -0.39737195 0.11914741 -0.51911867 0.21961592 3.2819362 0.6549224 -0.58449984 0.29699916 0.37580344 -0.59106165 0.27445436 3.0603144 0.40993202 -0.52182585 0.5043586 -0.55251783 -0.51279783 0.26432842 3.0206597 0.08398306 0.18661043 -0.6696988 0.7138816 -0.17991254 0.2865891 3.3661397 0.19892451 0.53300226 0.77359104 -0.2790959 -0.35659862 0.30282533 3.1673007 -0.7042376 0.5812477 -0.111789055 -0.3920508 -0.5806741 0.27215362 2.987419 -0.27281836 -0.14707452 0.5850613 -0.74942815 -0.69098717 0.2559335 3.0372381 0.53035605 -0.46192345 0.70512795 0.09024358 -0.14022358 -0.11142698 3.6555803 0.025182271 0.78358525 -0.54879326 0.2901482 -0.2625242 -0.43831626 3.4768152 -0.24779086 0.44759375 0.13416691 -0.84868056 -0.43792754 -0.7541451 3.4494138 0.122072704 -0.8645334 0.21503925 0.4375368 -0.382073 -0.76556027 3.3339622 0.0 0.0 0.0 0.0 -0.024662614 -0.05593611 3.6261501 -0.070279434 -0.425973 -0.8181269 0.37983721 -0.24277475 -0.33658 3.4733982 -0.017475683 0.7985898 -0.3588119 0.4829109 -0.12905514 -0.5140513 3.7392654 0.18117495 0.6352316 0.45194727 0.5994999 -0.1107655 -0.6161477 3.7029438 0.0 0.0 0.0 0.0 -0.3068539 0.25273877 3.3936973 -0.10452127 -0.20769134 0.9091758 -0.34545484 -0.62211806 0.22083637 2.9590802 0.0 0.0 0.0 0.0 -0.65010446 0.23314986 2.971077 0.0 0.0 0.0 0.0 -0.75680566 0.23152082 3.028855 0.0 0.0 0.0 0.0 -0.6662685 0.26760158 2.9198868 0.0 0.0 0.0 0.0 
141 0.18186544 0.14126061 2.5691402 0 0 0 0 0.5240455 0.47595444 97.75938 0.5489309 0.5181353 -0.12984616 -0.07577785 3.641267 -0.03778013 -0.19441518 0.93659353 -0.28908095 -0.24414183 0.14427444 3.4914858 -0.090822965 -0.19113824 0.92947495 -0.30214825 -0.34610727 0.34465823 3.3255382 -0.11410978 -0.14615873 0.91888386 -0.3482372 -0.44735882 0.46473247 3.291127 0.0 0.0 0.0 0.0 -0.4285676 0.21925654 3.4571748 0.3641725 0.832519 -0.4024415 0.111046374 -0.57365435 0.26146325 3.2887056 0.47891247 -0.55244243 0.6078154 0.30985627 -0.6662833 0.23452531 3.0810306 0.36162502 -0.7776294 0.3958223 -0.32839707 -0.6859204 0.24285549 3.0815232 -0.1237443 0.49238634 -0.70771074 0.49131328 -0.18944824 0.31249234 3.3434021 0.17736256 0.6154672 0.71415704 -0.28235126 -0.33626366 0.2785427 3.1240644 -0.64085776 0.70045847 -0.13649216 -0.28289407 -0.5299954 0.2636598 2.9382155 -0.5571329 0.30968142 0.16290006 -0.75310284 -0.6306072 0.25548956 2.9313393 0.51940334 -0.54129636 0.65206707 0.109667875 -0.18819201 -0.09480148 3.6221142 0.015174628 0.7563881 -0.5907186 0.28053224 -0.2850489 -0.44129416 3.4525118 -0.20852211 0.49399343 0.124910295 -0.83479726 -0.444937 -0.7552215 3.4305434 0.11508769 -0.845508 0.19142935 0.48500103 -0.40249792 -0.7892567 3.3142664 0.0 0.0 0.0 0.0 -0.062676035 -0.0544232 3.601316 -0.048183627 -0.4733935 -0.7976176 0.3706522 -0.26841474 -0.3333903 3.4531522 -0.02396943 0.7976183 -0.35310352 0.4884143 -0.14044793 -0.49288526 3.7348886 0.1678674 0.60213923 0.49063924 0.6070602 -0.11624582 -0.5967938 3.6892583 0.0 0.0 0.0 0.0 -0.32468763 0.29833013 3.3696327 -0.1259825 -0.16636285 0.92151356 -0.32751277 -0.7353816 0.22793722 3.0137665 0.0 0.0 0.0 0.0 -0.7057079 0.2269946 3.013353 0.0 0.0 0.0 0.0 -0.7028418 0.2381114 2.9180665 0.0 0.0 0.0 0.0 -0.6165243 0.26278168 2.8677273 0.0 0.0 0.0 0.0 
142 0.18188839 0.25254777 2.5558631 0 0 0 0 0.5084424 0.4915576 101.23482 0.6053145 0.5158684 -0.22108439 -0.030639343 3.5794394 -0.07040484 -0.11894229 0.95623314 -0.25790322 -0.29627004 0.20860045 3.4433014 -0.13512397 -0.12085632 0.9449509 -0.27240282 -0.37306318 0.44884115 3.285317 -0.18312189 -0.0795601 0.9268743 -0.3178689 -0.47733176 0.5307049 3.259712 0.0 0.0 0.0 0.0 -0.45523635 0.30185273 3.41876 0.3600862 0.8316207 -0.41367292 0.08729184 -0.62841725 0.3187425 3.3398333 0.23379418 -0.499974 0.7345769 0.3946682 -0.74130857 0.2089622 3.211194 0.31608942 -0.8962263 0.3027953 -0.07197959 -0.80741 0.2203038 3.1630614 -0.33912322 0.6905775 -0.62006366 0.15368581 -0.22621185 0.38424665 3.271491 0.07765895 0.6330978 0.69198763 -0.33809668 -0.31717747 0.26184887 3.0811744 -0.4293964 0.89676297 -0.10327693 -0.02772285 -0.49077713 0.22169854 2.9217763 -0.5718492 0.619299 -0.23309043 -0.4848981 -0.56317455 0.23536314 2.8789778 0.50914717 -0.59860265 0.60470814 0.12950708 -0.2593048 -0.053041812 3.566755 -0.03546872 0.7001958 -0.6520591 0.28859463 -0.31513783 -0.42165577 3.4246786 -0.16044305 0.5909014 0.10438782 -0.78370714 -0.46752787 -0.7353082 3.414611 0.099535 -0.8608033 0.19395444 0.45988294 -0.42988983 -0.80264634 3.3056147 0.0 0.0 0.0 0.0 -0.13820061 -0.032462995 3.5510223 0.013566699 -0.5367647 -0.7515374 0.38326392 -0.3270341 -0.33152315 3.3964162 -0.044954725 0.8142045 -0.3223318 0.4807832 -0.15412754 -0.48693576 3.709168 0.18153487 0.63809186 0.5054333 0.55174357 -0.13505903 -0.6078829 3.6616235 0.0 0.0 0.0 0.0 -0.35734385 0.39344335 3.3261032 -0.18943185 -0.097496256 0.9301657 -0.29900137 -0.8466465 0.22440955 3.1584702 0.0 0.0 0.0 0.0 -0.7652277 0.2240924 3.1231117 0.0 0.0 0.0 0.0 -0.6400587 0.24025023 2.8489635 0.0 0.0 0.0 0.0 -0.56199706 0.22712371 2.8573713 0.0 0.0 0.0 0.0 
143 0.18185793 0.32066646 2.5174894 0 0 0 0 0.51421577 0.48578423 98.98374 0.6546502 0.5138849 -0.29410496 0.0017014631 3.5196857 -0.15532057 -0.04100774 0.9586394 -0.23495631 -0.34047642 0.26063144 3.389886 -0.21929824 -0.041607402 0.94334364 -0.24551958 -0.39069664 0.5278303 3.23677 -0.29101664 0.0056382213 0.914364 -0.28145358 -0.48807493 0.6106326 3.1904898 0.0 0.0 0.0 0.0 -0.48327503 0.41449443 3.3611965 0.36760548 0.78844756 -0.4927789 0.019650605 -0.6661507 0.339144 3.419548 0.013083901 -0.45212978 0.6790546 0.57818013 -0.7848533 0.18801165 3.334499 0.30499735 -0.9007809 0.22608191 0.21084961 -0.8494522 0.18794264 3.2863941 -0.45551604 0.7878131 -0.36511728 -0.1963288 -0.26931733 0.43254137 3.19354 -0.045097172 0.65478325 0.63234615 -0.41153783 -0.24469432 0.2317311 3.060709 -0.21652278 0.9608723 0.019344833 0.17166251 -0.43298286 0.1659048 2.9282827 -0.49586904 0.7086621 -0.3671667 -0.34219927 -0.49680588 0.1951883 2.869494 0.50798327 -0.63965136 0.5523667 0.16640364 -0.33668244 -0.012200044 3.5093408 0.004963111 0.6913625 -0.67879 0.24746218 -0.36158863 -0.40571874 3.38412 -0.11609989 0.62354136 0.094555825 -0.7673176 -0.49310654 -0.7236881 3.3984814 0.072645485 -0.86867714 0.18826552 0.45241445 -0.4553876 -0.81029695 3.3000958 0.0 0.0 0.0 0.0 -0.22906414 -0.0032635436 3.4723544 0.120989814 -0.56068826 -0.70863193 0.41089052 -0.37103602 -0.3177834 3.3433902 -0.06205032 0.83392966 -0.27589622 0.47391182 -0.1812577 -0.47520196 3.6527634 0.19798473 0.6710557 0.50485706 0.5055747 -0.16368723 -0.5999211 3.620443 0.0 0.0 0.0 0.0 -0.37924036 0.4603465 3.2787817 -0.2963454 -0.006776465 0.918002 -0.26345006 -0.87566364 0.1841282 3.297061 0.0 0.0 0.0 0.0 -0.8070902 0.20944668 3.2361574 0.0 0.0 0.0 0.0 -0.5692282 0.22175288 2.8226366 0.0 0.0 0.0 0.0 -0.49756593 0.17453916 2.8804288 0.0 0.0 0.0 0.0 
144 0.18177985 0.32372776 2.4513345 0 0 0 0 0.53977835 0.46022165 96.93836 0.63531893 0.5121493 -0.36059177 0.015479445 3.42592 -0.24622777 0.023577359 0.9476847 -0.20176668 -0.37811437 0.29340082 3.3164575 -0.29410028 0.024097584 0.93257236 -0.2079266 -0.39858443 0.5728308 3.1666818 -0.36037475 0.066638015 0.8994623 -0.23802751 -0.4856572 0.66684365 3.1140282 0.0 0.0 0.0 0.0 -0.5070515 0.49395 3.2914815 0.3573047 0.7318288 -0.5778094 -0.053816777 -0.6482085 0.35370794 3.4714248 -0.14581491 -0.42965168 0.58534306 0.67194575 -0.78111017 0.16391093 3.4287782 0.26080224 -0.714446 0.17127343 0.6262704 -0.86652344 0.15210329 3.3937402 -0.49219286 0.7537933 -0.13460012 -0.41403478 -0.30374214 0.45257792 3.1043847 -0.13647619 0.68155515 0.56400394 -0.44582134 -0.1955099 0.22318864 3.053985 -0.04237221 0.9564462 0.15495014 0.24373296 -0.36564007 0.10164725 2.9628677 -0.41696367 0.71029407 -0.35503885 -0.44223428 -0.4271326 0.13580798 2.8952358 0.5105355 -0.66935134 0.49753943 0.20922922 -0.4114008 0.005821611 3.4186935 0.06856431 0.71339786 -0.67388535 0.17955852 -0.40052527 -0.38798082 3.3466685 -0.064424515 0.5917875 0.07913627 -0.79960907 -0.5010724 -0.72127587 3.385635 0.026810609 -0.83228266 0.16868915 0.5273809 -0.47973382 -0.81335825 3.2912197 0.0 0.0 0.0 0.0 -0.31459522 0.012464803 3.3500152 0.21804595 -0.56564486 -0.6760309 0.41890848 -0.41503787 -0.32023224 3.2759447 -0.04214378 0.8629588 -0.20815216 0.45847437 -0.1985322 -0.45715004 3.589587 0.2295024 0.6983488 0.5213454 0.43340108 -0.18469356 -0.58006644 3.5808294 0.0 0.0 0.0 0.0 -0.39374223 0.50002474 3.2029283 -0.36431676 0.057849243 0.9029804 -0.22034776 -0.91656065 0.14702375 3.3875651 0.0 0.0 0.0 0.0 -0.7763745 0.16829428 3.3447688 0.0 0.0 0.0 0.0 -0.49611533 0.18153073 2.834457 0.0 0.0 0.0 0.0 -0.43084687 0.11063491 2.9185882 0.0 0.0 0.0 0.0 
145 0.18164724 0.2960689 2.3631687 0 0 0 0 0.543077 0.456923 95.907555 0.63531893 0.5121493 -0.4212517 0.019826587 3.3409886 -0.34217542 0.0811119 0.9221711 -0.16105045 -0.40926453 0.30812436 3.2485976 -0.35207212 0.07912664 0.9177693 -0.16578192 -0.40274885 0.5875618 3.114388 -0.3749603 0.10345064 0.9002837 -0.19542766 -0.4727963 0.6955759 3.0536444 0.0 0.0 0.0 0.0 -0.5213355 0.5320989 3.2325435 0.33819854 0.6726686 -0.6483896 -0.11282584 -0.58040375 0.3728105 3.4614036 -0.25928563 -0.4459869 0.49533722 0.69893336 -0.7223751 0.15614213 3.4767406 0.13041203 -0.3868217 0.14478856 0.90133125 -0.8246169 0.12635121 3.4644403 -0.5044856 0.70190567 0.042545833 -0.5010116 -0.3210191 0.4550724 3.0461063 -0.16776794 0.7219853 0.52122307 -0.42298654 -0.17571296 0.2393947 3.0666418 0.056456983 0.92454207 0.255479 0.2770652 -0.28805193 0.049175456 3.000421 -0.26710856 0.55118084 -0.16566348 -0.7729219 -0.34897792 0.07298112 2.9393659 0.52255565 -0.67605424 0.4378587 0.2795816 -0.47368374 0.0123117175 3.3458877 0.16732164 0.7340057 -0.6562732 0.050444357 -0.43600693 -0.38152796 3.3069212 -0.008127048 0.5146885 0.06537518 -0.85484254 -0.49846232 -0.7184111 3.3823943 -0.029355546 -0.78088886 0.15393847 0.6046933 -0.4896394 -0.8092324 3.2850342 0.0 0.0 0.0 0.0 -0.38112438 0.018633083 3.2608056 0.2972823 -0.56951684 -0.64606094 0.41216403 -0.44658172 -0.33237565 3.2345724 0.0019843485 0.8827182 -0.12005349 0.4543036 -0.22350028 -0.43539053 3.5562067 0.26352248 0.70294964 0.5390151 0.38194284 -0.20858127 -0.5572128 3.5622654 0.0 0.0 0.0 0.0 -0.4042012 0.5155829 3.1513233 -0.37757853 0.097834125 0.9039119 -0.17551714 -0.8996939 0.11153005 3.4482515 0.0 0.0 0.0 0.0 -0.74370146 0.14531143 3.3991957 0.0 0.0 0.0 0.0 -0.41060945 0.11233543 2.8834083 0.0 0.0 0.0 0.0 -0.36441556 0.047833163 2.978745 0.0 0.0 0.0 0.0 
146 0.1816286 0.24732521 2.2980833 0 0 0 0 0.5586096 0.44139042 91.306335 0.6184041 0.5106306 -0.4638911 0.015269548 3.2705934 -0.374351 0.111395776 0.9102926 -0.137185 -0.4352458 0.3011057 3.1771038 -0.35695463 0.10899274 0.9170711 -0.14030237 -0.40804178 0.5849468 3.066104 -0.3431671 0.12023361 0.9153216 -0.17310873 -0.45489767 0.7034737 2.9962335 0.0 0.0 0.0 0.0 -0.53665376 0.53324866 3.1714475 0.28746462 0.6646115 -0.67996365 -0.11534804 -0.5153876 0.38423726 3.4044206 -0.34068227 -0.5293829 0.41442302 0.65722376 -0.65347564 0.15696271 3.468912 -0.004382413 -0.1751329 0.12278571 0.9768485 -0.76420677 0.11297327 3.4864624 -0.49611518 0.64990777 0.16495134 -0.5516166 -0.32723975 0.4468851 3.0003414 -0.1673534 0.7569232 0.50152147 -0.3841047 -0.17519894 0.25506794 3.0783339 0.11445846 0.89275 0.32249877 0.2930722 -0.20414405 0.02268324 3.0550516 -0.076565474 0.4199661 -0.0057020793 -0.90428627 -0.2657898 0.029417638 2.992461 0.5245987 -0.6805318 0.3870156 0.3345021 -0.51613414 8.771927E-4 3.2809749 0.21386898 0.7494621 -0.62642044 -0.01281091 -0.46158448 -0.39297312 3.261256 0.036364708 0.462096 0.056483228 -0.8842818 -0.4891448 -0.7228799 3.376659 -0.090999186 -0.7245904 0.1413849 0.6683549 -0.49224716 -0.8096179 3.2809355 0.0 0.0 0.0 0.0 -0.42343807 0.013370604 3.1911807 0.33421144 -0.5681362 -0.6403972 0.3942278 -0.47019497 -0.34047058 3.2060382 0.044141054 0.8872032 -0.05879119 0.4554839 -0.2511299 -0.4204374 3.5255022 0.29457432 0.70724565 0.545337 0.34005466 -0.23282678 -0.5362639 3.5484948 0.0 0.0 0.0 0.0 -0.41491026 0.51266843 3.0986638 -0.34437713 0.11560254 0.91922957 -0.15184616 -0.8537442 0.08276947 3.478398 0.0 0.0 0.0 0.0 -0.712882 0.13428259 3.3991227 0.0 0.0 0.0 0.0 -0.32717016 0.058168814 2.9395423 0.0 0.0 0.0 0.0 -0.28745022 -0.0027330583 3.031828 0.0 0.0 0.0 0.0 
147 0.18155372 0.18935302 2.2098746 0 0 1 1 0.552457 0.44754308 88.95486 0.6184041 0.5106306 -0.49592605 0.0071978294 3.2070665 -0.3362525 0.12294925 0.92556584 -0.12306777 -0.4547166 0.29104087 3.1197615 -0.30579 0.120008424 0.93630826 -0.12416624 -0.41351843 0.5737043 3.0246367 -0.2710084 0.122650445 0.94088346 -0.16201745 -0.44343713 0.69928515 2.957824 0.0 0.0 0.0 0.0 -0.5547073 0.5017945 3.1081777 0.2056995 0.72154915 -0.6561525 -0.0807376 -0.49750784 0.36003858 3.319723 -0.38883176 -0.631452 0.34477323 0.57550824 -0.60136396 0.14915885 3.4264193 -0.09598746 -0.0279352 0.113553286 0.9884896 -0.69912755 0.10150488 3.4555597 -0.4473382 0.58373016 0.26705465 -0.6227597 -0.32779506 0.4381984 2.9690075 -0.15225005 0.7832925 0.5013238 -0.33458516 -0.18250296 0.26323444 3.085467 0.16005376 0.87934583 0.35209167 0.2777864 -0.15342078 0.024722 3.109969 0.0713239 0.37063897 0.027267374 -0.92563283 -0.1978483 0.01122835 3.0566335 0.45559028 -0.6775022 0.3527373 0.4571702 -0.55157757 -0.001749437 3.22089 0.18997025 0.7341043 -0.6518945 0.005984623 -0.48212528 -0.39358202 3.227858 0.08396515 0.46902075 0.037035964 -0.87840635 -0.47953385 -0.71060896 3.3740733 -0.14821914 -0.6640192 0.15423152 0.71646506 -0.49156916 -0.80210155 3.280367 0.0 0.0 0.0 0.0 -0.4465286 0.001995849 3.1373892 0.31631342 -0.5983578 -0.6430345 0.35835806 -0.4846319 -0.3464906 3.1868258 0.083385855 0.8840147 -0.022790046 0.4593966 -0.2727368 -0.41377527 3.5057406 0.31527314 0.70681995 0.54736394 0.31843546 -0.25909358 -0.5268191 3.53162 0.0 0.0 0.0 0.0 -0.42423645 0.50210285 3.0515661 -0.27187836 0.11758322 0.9449125 -0.13927238 -0.72175765 0.02113258 3.3891113 0.0 0.0 0.0 0.0 -0.67250574 0.11057063 3.3559663 0.0 0.0 0.0 0.0 -0.25127855 0.021917073 3.0134056 0.0 0.0 0.0 0.0 -0.235915 -0.024256961 3.1166024 0.0 0.0 0.0 0.0 
148 0.18162005 0.12934163 2.1718857 0 0 0 0 0.55652183 0.44347823 86.17055 0.6036036 0.5093018 -0.5183164 -0.009219638 3.1621752 -0.27117962 0.12339699 0.9474439 -0.11655393 -0.46884426 0.27444395 3.0796528 -0.24658775 0.121562675 0.95447415 -0.115741864 -0.41936153 0.5547938 2.9891427 -0.21305883 0.12276163 0.9564938 -0.15700142 -0.44140452 0.6842862 2.930124 0.0 0.0 0.0 0.0 -0.5671062 0.46462804 3.0601935 0.15257469 0.76251125 -0.6263278 -0.05487391 -0.5134052 0.31499738 3.2474613 -0.4083711 -0.72282934 0.28732014 0.47770077 -0.5804537 0.122492045 3.3707383 -0.14686996 0.027325485 0.12720111 0.9805622 -0.655603 0.08229364 3.3972766 -0.3987835 0.51835394 0.3312682 -0.68010455 -0.32522678 0.4259823 2.9458513 -0.13050658 0.795193 0.5148083 -0.2925895 -0.18987866 0.2592778 3.0845058 0.16645482 0.8546746 0.3731091 0.32033426 -0.110296 0.042561166 3.145547 0.19703265 0.3355359 0.0143454 -0.9210799 -0.14931777 0.01717329 3.1034849 0.37428957 -0.66187835 0.34384382 0.5509953 -0.5775247 -0.008822105 3.1681886 0.13611592 0.7049817 -0.6932282 0.06251354 -0.5349811 -0.37900156 3.2520795 0.0016990751 0.2639147 -0.073278576 -0.96175694 -0.4706513 -0.7000233 3.3628104 -0.20783395 -0.50312346 0.0800751 0.83502084 -0.4866498 -0.7915593 3.287448 0.0 0.0 0.0 0.0 -0.45998713 -0.014382929 3.1005921 0.27699703 -0.634107 -0.647236 0.31979185 -0.49391162 -0.36306575 3.1763136 0.112691656 0.8796961 0.0028249396 0.46198204 -0.28748807 -0.4221866 3.4958436 0.3260111 0.7030776 0.5466985 0.31704897 -0.29918298 -0.5489224 3.4914358 0.0 0.0 0.0 0.0 -0.43228626 0.48408234 3.0133958 -0.2134639 0.11649344 0.96081454 -0.13300996 -0.6712143 0.005949987 3.3558428 0.0 0.0 0.0 0.0 -0.6454491 0.0885578 3.304456 0.0 0.0 0.0 0.0 -0.19628417 0.015222905 3.0687358 0.0 0.0 0.0 0.0 -0.19285917 -0.012283101 3.1679056 0.0 0.0 0.0 0.0 
